100000000, 10, 2.23539209366
100000000, 10, 2.22433304787
100000000, 10, 2.25860595703
100000000, 10, 2.2280330658
100000000, 10, 2.2292778492
100000000, 20, 1.64190101624
100000000, 20, 1.64059209824
100000000, 20, 1.64540791512
100000000, 20, 1.65591788292
100000000, 20, 1.63944602013
100000000, 30, 0.983227014542
100000000, 30, 0.977685928345
100000000, 30, 0.990406990051
100000000, 30, 0.979160070419
100000000, 30, 0.976069927216
100000000, 40, 0.872220039368
100000000, 40, 0.859134912491
100000000, 40, 0.858457803726
100000000, 40, 0.872963905334
100000000, 40, 0.863398075104
100000000, 50, 0.664307117462
100000000, 50, 0.658308029175
100000000, 50, 0.658674001694
100000000, 50, 0.65358710289
100000000, 50, 0.658710002899
100000000, 60, 0.632617950439
100000000, 60, 0.6303191185
100000000, 60, 0.627441167831
100000000, 60, 0.628754138947
100000000, 60, 0.632480859756
100000000, 70, 0.518411159515
100000000, 70, 0.515990018845
100000000, 70, 0.517123222351
100000000, 70, 0.517343044281
100000000, 70, 0.51303601265
100000000, 80, 0.514710903168
100000000, 80, 0.513526916504
100000000, 80, 0.519539117813
100000000, 80, 0.513642072678
100000000, 80, 0.515041828156
100000000, 90, 0.472675085068
100000000, 90, 0.471191883087
100000000, 90, 0.476260185242
100000000, 90, 0.472874164581
100000000, 90, 0.467013120651
100000000, 100, 0.400918960571
100000000, 100, 0.40216088295
100000000, 100, 0.398818016052
100000000, 100, 0.40264415741
100000000, 100, 0.396876811981
