Input file: rnums.txt
Selected algorithm: 1
100, 0.00423216819763
100, 0.00398516654968
100, 0.00394105911255
100, 0.0039210319519
100, 0.00368499755859
100, 0.00391793251038
100, 0.00375699996948
100, 0.00400996208191
100, 0.00362491607666
100, 0.00400996208191
200, 0.0222799777985
200, 0.0224759578705
200, 0.0223701000214
200, 0.0228440761566
200, 0.0214400291443
200, 0.0225851535797
200, 0.0221090316772
200, 0.0211760997772
200, 0.0210950374603
200, 0.0220448970795
300, 0.0631899833679
300, 0.0651249885559
300, 0.0650591850281
300, 0.0630729198456
300, 0.0653390884399
300, 0.0649399757385
300, 0.0637969970703
300, 0.0673060417175
300, 0.0685141086578
300, 0.0658571720123
400, 0.140609025955
400, 0.145013093948
400, 0.137856960297
400, 0.138851165771
400, 0.138954877853
400, 0.147496938705
400, 0.142417192459
400, 0.145298957825
400, 0.143048048019
400, 0.139152050018
500, 0.272269010544
500, 0.26230597496
500, 0.260195970535
500, 0.269830942154
500, 0.259443044662
500, 0.260177135468
500, 0.264345884323
500, 0.260219097137
500, 0.263963937759
500, 0.292368888855
600, 0.446533918381
600, 0.451698064804
600, 0.442728996277
600, 0.432042121887
600, 0.432355165482
600, 0.443742036819
600, 0.423538923264
600, 0.448199033737
600, 0.437285900116
600, 0.471391916275
700, 0.69727897644
700, 0.692775011063
700, 0.695576906204
700, 0.713627099991
700, 0.667139053345
700, 0.653948783875
700, 0.678092956543
700, 0.703778028488
700, 0.68625998497
700, 0.694066047668
800, 1.00664901733
800, 0.992028951645
800, 0.995035886765
800, 0.98290014267
800, 0.958755016327
800, 0.994163990021
800, 0.99737906456
800, 0.962570905685
800, 1.00200104713
800, 0.993623971939
900, 1.42252802849
900, 1.39439916611
900, 1.40267586708
900, 1.41349816322
900, 1.45311784744
900, 1.41023612022
900, 1.39454293251
900, 1.39257597923
900, 1.40580606461
900, 1.35715198517
1000, 1.87439203262
1000, 1.90007805824
1000, 1.894780159
1000, 1.83701109886
1000, 1.89868807793
1000, 1.91034698486
1000, 1.89353609085
1000, 1.87568593025
1000, 1.87093186378
1000, 1.87020206451
