Input file: rnums.txt
Selected algorithm: 4
1, 1.09672546387e-05
2, 5.00679016113e-06
3, 4.05311584473e-06
4, 5.00679016113e-06
5, 4.76837158203e-06
6, 3.81469726562e-06
7, 6.19888305664e-06
8, 5.96046447754e-06
9, 5.96046447754e-06
10, 5.96046447754e-06
11, 5.96046447754e-06
12, 5.96046447754e-06
13, 6.91413879395e-06
14, 7.15255737305e-06
15, 6.91413879395e-06
16, 7.86781311035e-06
17, 7.15255737305e-06
18, 7.86781311035e-06
19, 7.15255737305e-06
20, 7.86781311035e-06
21, 7.15255737305e-06
22, 7.86781311035e-06
23, 1.00135803223e-05
24, 1.09672546387e-05
25, 1.00135803223e-05
26, 8.10623168945e-06
27, 8.10623168945e-06
28, 1.00135803223e-05
29, 1.00135803223e-05
30, 1.00135803223e-05
31, 1.00135803223e-05
32, 1.09672546387e-05
33, 1.00135803223e-05
34, 1.09672546387e-05
35, 1.12056732178e-05
36, 1.00135803223e-05
37, 1.19209289551e-05
38, 1.09672546387e-05
39, 1.09672546387e-05
40, 1.12056732178e-05
41, 1.19209289551e-05
42, 1.19209289551e-05
43, 1.09672546387e-05
44, 1.09672546387e-05
45, 1.28746032715e-05
46, 1.19209289551e-05
47, 1.28746032715e-05
48, 1.4066696167e-05
49, 1.4066696167e-05
50, 1.28746032715e-05
51, 1.28746032715e-05
52, 1.28746032715e-05
53, 1.31130218506e-05
54, 1.31130218506e-05
55, 1.4066696167e-05
56, 1.28746032715e-05
57, 1.47819519043e-05
58, 1.50203704834e-05
59, 1.4066696167e-05
60, 1.4066696167e-05
61, 2.09808349609e-05
62, 1.59740447998e-05
63, 1.50203704834e-05
64, 1.59740447998e-05
65, 1.62124633789e-05
66, 1.59740447998e-05
67, 1.50203704834e-05
68, 1.69277191162e-05
69, 1.59740447998e-05
70, 2.28881835938e-05
71, 1.59740447998e-05
72, 3.88622283936e-05
73, 1.59740447998e-05
74, 1.71661376953e-05
75, 1.59740447998e-05
76, 3.19480895996e-05
77, 1.78813934326e-05
78, 1.81198120117e-05
79, 3.38554382324e-05
80, 1.90734863281e-05
81, 1.90734863281e-05
82, 2.40802764893e-05
83, 1.90734863281e-05
84, 1.78813934326e-05
85, 1.69277191162e-05
86, 1.90734863281e-05
87, 1.8835067749e-05
88, 1.97887420654e-05
89, 1.90734863281e-05
90, 1.90734863281e-05
91, 2.00271606445e-05
92, 2.00271606445e-05
93, 2.00271606445e-05
94, 2.00271606445e-05
95, 2.00271606445e-05
96, 2.50339508057e-05
97, 2.00271606445e-05
98, 3.50475311279e-05
99, 2.69412994385e-05
100, 2.00271606445e-05
101, 2.09808349609e-05
102, 2.09808349609e-05
103, 2.09808349609e-05
104, 2.19345092773e-05
105, 2.69412994385e-05
106, 2.31266021729e-05
107, 2.28881835938e-05
108, 4.41074371338e-05
109, 2.21729278564e-05
110, 2.19345092773e-05
111, 2.40802764893e-05
112, 2.31266021729e-05
113, 2.38418579102e-05
114, 2.31266021729e-05
115, 2.28881835938e-05
116, 2.38418579102e-05
117, 2.50339508057e-05
118, 2.50339508057e-05
119, 2.50339508057e-05
120, 2.40802764893e-05
121, 2.40802764893e-05
122, 2.50339508057e-05
123, 2.38418579102e-05
124, 2.40802764893e-05
125, 2.50339508057e-05
126, 2.59876251221e-05
127, 2.50339508057e-05
128, 2.50339508057e-05
129, 2.59876251221e-05
130, 2.50339508057e-05
131, 2.59876251221e-05
132, 2.50339508057e-05
133, 2.50339508057e-05
134, 2.69412994385e-05
135, 2.59876251221e-05
136, 2.59876251221e-05
137, 2.59876251221e-05
138, 3.21865081787e-05
139, 2.78949737549e-05
140, 2.69412994385e-05
141, 2.78949737549e-05
142, 2.69412994385e-05
143, 2.90870666504e-05
144, 3.00407409668e-05
145, 2.88486480713e-05
146, 2.8133392334e-05
147, 2.78949737549e-05
148, 2.90870666504e-05
149, 2.78949737549e-05
150, 2.8133392334e-05
151, 2.88486480713e-05
152, 2.78949737549e-05
153, 3.00407409668e-05
154, 3.40938568115e-05
155, 3.09944152832e-05
156, 3.60012054443e-05
157, 3.00407409668e-05
158, 2.90870666504e-05
159, 3.09944152832e-05
160, 3.09944152832e-05
161, 3.21865081787e-05
162, 3.09944152832e-05
163, 3.19480895996e-05
164, 3.19480895996e-05
165, 3.09944152832e-05
166, 3.09944152832e-05
167, 3.31401824951e-05
168, 3.19480895996e-05
169, 3.19480895996e-05
170, 3.2901763916e-05
171, 3.40938568115e-05
172, 3.40938568115e-05
173, 3.50475311279e-05
174, 3.38554382324e-05
175, 3.40938568115e-05
176, 3.19480895996e-05
177, 3.40938568115e-05
